dataset,catalog_id,metric,jet_sample_requests,jet_sample_score,reference_model,reference_engine,reference_metric,reference_score,reference_cases_or_requests,metric_matches,in_current_panel,comparison_scope
VAST,41,macro-F1,56,0.43621013133208253,Hopper,hopper,macro-F1,0.4397,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,jeff,jeff-uncapped,macro-F1,0.4047,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Jevfire,jevfire-uncapped,macro-F1,0.6081,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,JevK5,jevk5,macro-F1,0.4568,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Jobe,jobe,macro-F1,0.4366,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,JoshuaSP diffusiongemma (open-jev),joshua-diffusion-full,macro-F1,0.5569,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Kev 0.8B,kev-0.8b-raised,macro-F1,0.3962,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Kev 4B,kev-4b-raised,macro-F1,0.5094,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Kev 9B,kev-9b-raised,macro-F1,0.5542,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Laya,laya-1e28ac20,macro-F1,0.4053,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,LFM2.5-2.6B-RLCD,lfm2600,macro-F1,0.3628,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,LFM2.5-350M-RLCD,lfm350-sdpa,macro-F1,0.2532,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Metask-Jev-4B,metask-jev-4b,macro-F1,0.4303,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,mini-jev,mini-jev,macro-F1,0.4306,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,MoJev,mojev,macro-F1,0.4089,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Bespoke Nimble 9B v2,nimble-v2,macro-F1,0.3913,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,openvons,openvons,macro-F1,0.4249,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,open-jev (pngwn),pngwn-space-uncapped-full,macro-F1,0.3828,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,"razorback16 openjev diffusiongemma (NVFP4, vLLM)",razorback-one-read-3e296f08,macro-F1,0.5923,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,reflex 27B,reflex-27b,macro-F1,0.6036,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Surogate Rune 26B-A4B,rune-26b-a4b,macro-F1,0.6119,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,SemIf,semif,macro-F1,0.4396,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Solomon v1.1,solomon-v11-bf16-encoding,macro-F1,0.694,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Tev1-4B-experimental,tev1-4b,macro-F1,0.4766,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,this-that 1.2,this-that-1.2,macro-F1,0.4996,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Verdict,verdict-8af2496e,macro-F1,0.3337,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,mmastrac diffusiongemma (vLLM PR 57250),vllm-pr57250,macro-F1,0.6086,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Winnow-12B,winnow-12b-q8,macro-F1,0.6863,3006,True,True,different denominators: local sample versus published full benchmark
VAST,41,macro-F1,56,0.43621013133208253,Xor,xor,macro-F1,0.6883,3006,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Jev,jev,macro-F1,0.8406,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,system-one-gemma,akash-gemma,macro-F1,0.4253,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,AutoJev-27B,autojev-27b,macro-F1,0.8481,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Bosun v3.1 0.6B,bosun-v3.1-0.6b,macro-F1,0.4968,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Bosun v3.1 1.7B,bosun-v3.1-1.7b,macro-F1,0.5324,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,CLM-v0.1-8B,clm-v0.1-8b,macro-F1,0.5649,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decider 2B,decider-2b-fp8-http,macro-F1,0.6547,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decider 35B-A3B,decider-35b-nvfp4,macro-F1,0.7847,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decider 4B,decider-4b,macro-F1,0.7369,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decider chat · Qwen3.6-27B,decider-chat-qwen3.6-27b,macro-F1,0.8203,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Eos,decision-eos-0.8b,macro-F1,0.6056,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Kai,decision-kai-7185f514,macro-F1,0.2976,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Lex,decision-lex,macro-F1,0.3026,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Lux,decision-lux-9b,macro-F1,0.8076,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Nox,decision-nox-0bb83350,macro-F1,0.7517,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Decision 1.0 Sol,decision-sol-0665a411,macro-F1,0.6838,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,djev,djev,macro-F1,0.7509,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,GLiNER 2.5 base,gliner-base,macro-F1,0.3981,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,GLiNER 2.5 multilingual,gliner-multi,macro-F1,0.4129,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,GLiNER 2.5 small,gliner-small,macro-F1,0.4628,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Qwen-2.5-1B-RLCD,harsha,macro-F1,0.4373,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Hopper,hopper,macro-F1,0.7803,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,jeff,jeff-uncapped,macro-F1,0.5504,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Jevfire,jevfire-uncapped,macro-F1,0.7522,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,JevK5,jevk5,macro-F1,0.7614,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Jobe,jobe,macro-F1,0.7185,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,JoshuaSP diffusiongemma (open-jev),joshua-diffusion-full,macro-F1,0.7843,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Kev 0.8B,kev-0.8b-raised,macro-F1,0.5482,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Kev 4B,kev-4b-raised,macro-F1,0.7202,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Kev 9B,kev-9b-raised,macro-F1,0.7486,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Laya,laya-1e28ac20,macro-F1,0.4772,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,LFM2.5-2.6B-RLCD,lfm2600,macro-F1,0.3342,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,LFM2.5-350M-RLCD,lfm350-sdpa,macro-F1,0.4288,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Metask-Jev-4B,metask-jev-4b,macro-F1,0.7341,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,mini-jev,mini-jev,macro-F1,0.7075,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,MoJev,mojev,macro-F1,0.5531,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Bespoke Nimble 9B v2,nimble-v2,macro-F1,0.7633,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,openvons,openvons,macro-F1,0.7,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,open-jev (pngwn),pngwn-space-uncapped-full,macro-F1,0.7434,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,"razorback16 openjev diffusiongemma (NVFP4, vLLM)",razorback-one-read-3e296f08,macro-F1,0.7406,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,reflex 27B,reflex-27b,macro-F1,0.8053,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Surogate Rune 26B-A4B,rune-26b-a4b,macro-F1,0.8015,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,SemIf,semif,macro-F1,0.7196,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Solomon v1.1,solomon-v11-bf16-encoding,macro-F1,0.8176,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Tev1-4B-experimental,tev1-4b,macro-F1,0.7734,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,this-that 1.2,this-that-1.2,macro-F1,0.6757,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Verdict,verdict-8af2496e,macro-F1,0.5155,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,mmastrac diffusiongemma (vLLM PR 57250),vllm-pr57250,macro-F1,0.7446,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Winnow-12B,winnow-12b-q8,macro-F1,0.8294,5500,True,True,different denominators: local sample versus published full benchmark
NLI4CT,42,macro-F1,55,0.8401162790697674,Xor,xor,macro-F1,0.7255,5500,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Jev,jev,accuracy,0.7298,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,system-one-gemma,akash-gemma,accuracy,0.3404,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,AutoJev-27B,autojev-27b,accuracy,0.7491,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Bosun v3.1 0.6B,bosun-v3.1-0.6b,accuracy,0.3579,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Bosun v3.1 1.7B,bosun-v3.1-1.7b,accuracy,0.4018,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,CLM-v0.1-8B,clm-v0.1-8b,accuracy,0.4281,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decider 2B,decider-2b-fp8-http,accuracy,0.3298,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decider 35B-A3B,decider-35b-nvfp4,accuracy,0.5982,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decider 4B,decider-4b,accuracy,0.4368,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decider chat · Qwen3.6-27B,decider-chat-qwen3.6-27b,accuracy,0.6404,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Eos,decision-eos-0.8b,accuracy,0.4123,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Kai,decision-kai-7185f514,accuracy,0.393,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Lex,decision-lex,accuracy,0.3684,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Lux,decision-lux-9b,accuracy,0.6228,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Nox,decision-nox-0bb83350,accuracy,0.4737,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Decision 1.0 Sol,decision-sol-0665a411,accuracy,0.3754,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,djev,djev,accuracy,0.4684,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,GLiNER 2.5 base,gliner-base,accuracy,0.4,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,GLiNER 2.5 multilingual,gliner-multi,accuracy,0.4035,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,GLiNER 2.5 small,gliner-small,accuracy,0.4,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Qwen-2.5-1B-RLCD,harsha,accuracy,0.3579,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Hopper,hopper,accuracy,0.4754,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,jeff,jeff-uncapped,accuracy,0.3895,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Jevfire,jevfire-uncapped,accuracy,0.5368,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,JevK5,jevk5,accuracy,0.4895,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Jobe,jobe,accuracy,0.3912,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,JoshuaSP diffusiongemma (open-jev),joshua-diffusion-full,accuracy,0.6474,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Kev 0.8B,kev-0.8b-raised,accuracy,0.3456,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Kev 4B,kev-4b-raised,accuracy,0.4684,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Kev 9B,kev-9b-raised,accuracy,0.5123,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Laya,laya-1e28ac20,accuracy,0.4018,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,LFM2.5-2.6B-RLCD,lfm2600,accuracy,0.3684,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,LFM2.5-350M-RLCD,lfm350-sdpa,accuracy,0.3228,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Metask-Jev-4B,metask-jev-4b,accuracy,0.4632,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,mini-jev,mini-jev,accuracy,0.3877,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,MoJev,mojev,accuracy,0.3439,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Bespoke Nimble 9B v2,nimble-v2,accuracy,0.5632,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,openvons,openvons,accuracy,0.4263,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,open-jev (pngwn),pngwn-space-uncapped-full,accuracy,0.4825,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,"razorback16 openjev diffusiongemma (NVFP4, vLLM)",razorback-one-read-3e296f08,accuracy,0.4719,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,reflex 27B,reflex-27b,accuracy,0.6053,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Surogate Rune 26B-A4B,rune-26b-a4b,accuracy,0.7018,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,SemIf,semif,accuracy,0.3895,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Solomon v1.1,solomon-v11-bf16-encoding,accuracy,0.6933,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Tev1-4B-experimental,tev1-4b,accuracy,0.5018,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,this-that 1.2,this-that-1.2,accuracy,0.3193,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Verdict,verdict-8af2496e,accuracy,0.3926,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,mmastrac diffusiongemma (vLLM PR 57250),vllm-pr57250,accuracy,0.4526,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Winnow-12B,winnow-12b-q8,accuracy,0.6947,570,True,True,different denominators: local sample versus published full benchmark
CRUXEval,43,accuracy,55,0.38181818181818183,Xor,xor,accuracy,0.6,570,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Jev,jev,accuracy,0.7264,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,system-one-gemma,akash-gemma,accuracy,0.502,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,AutoJev-27B,autojev-27b,accuracy,0.745,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Bosun v3.1 0.6B,bosun-v3.1-0.6b,accuracy,0.4948,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Bosun v3.1 1.7B,bosun-v3.1-1.7b,accuracy,0.532,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,CLM-v0.1-8B,clm-v0.1-8b,accuracy,0.5394,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decider 2B,decider-2b-fp8-http,accuracy,0.5726,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decider 35B-A3B,decider-35b-nvfp4,accuracy,0.6672,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decider 4B,decider-4b,accuracy,0.633,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decider chat · Qwen3.6-27B,decider-chat-qwen3.6-27b,accuracy,0.6634,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Eos,decision-eos-0.8b,accuracy,0.5184,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Kai,decision-kai-7185f514,accuracy,0.4978,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Lex,decision-lex,accuracy,0.4838,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Lux,decision-lux-9b,accuracy,0.645,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Nox,decision-nox-0bb83350,accuracy,0.6338,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Decision 1.0 Sol,decision-sol-0665a411,accuracy,0.5546,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,djev,djev,accuracy,0.6392,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,GLiNER 2.5 base,gliner-base,accuracy,0.5164,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,GLiNER 2.5 multilingual,gliner-multi,accuracy,0.4926,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,GLiNER 2.5 small,gliner-small,accuracy,0.4922,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Qwen-2.5-1B-RLCD,harsha,accuracy,0.503,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Hopper,hopper,accuracy,0.6332,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,jeff,jeff-uncapped,accuracy,0.4956,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Jevfire,jevfire-uncapped,accuracy,0.6178,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,JevK5,jevk5,accuracy,0.5938,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Jobe,jobe,accuracy,0.5638,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,JoshuaSP diffusiongemma (open-jev),joshua-diffusion-full,accuracy,0.6778,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Kev 0.8B,kev-0.8b-raised,accuracy,0.5218,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Kev 4B,kev-4b-raised,accuracy,0.6022,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Kev 9B,kev-9b-raised,accuracy,0.62,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Laya,laya-1e28ac20,accuracy,0.5288,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,LFM2.5-2.6B-RLCD,lfm2600,accuracy,0.5158,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,LFM2.5-350M-RLCD,lfm350-sdpa,accuracy,0.4974,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Metask-Jev-4B,metask-jev-4b,accuracy,0.6172,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,mini-jev,mini-jev,accuracy,0.5442,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,MoJev,mojev,accuracy,0.5046,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Bespoke Nimble 9B v2,nimble-v2,accuracy,0.6692,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,openvons,openvons,accuracy,0.5578,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,open-jev (pngwn),pngwn-space-uncapped-full,accuracy,0.6316,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,"razorback16 openjev diffusiongemma (NVFP4, vLLM)",razorback-one-read-3e296f08,accuracy,0.623,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,reflex 27B,reflex-27b,accuracy,0.6362,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Surogate Rune 26B-A4B,rune-26b-a4b,accuracy,0.703,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,SemIf,semif,accuracy,0.5596,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Solomon v1.1,solomon-v11-bf16-encoding,accuracy,0.7044,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Tev1-4B-experimental,tev1-4b,accuracy,0.631,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,this-that 1.2,this-that-1.2,accuracy,0.5642,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Verdict,verdict-8af2496e,accuracy,0.3788,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,mmastrac diffusiongemma (vLLM PR 57250),vllm-pr57250,accuracy,0.6356,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Winnow-12B,winnow-12b-q8,accuracy,0.6856,5000,True,True,different denominators: local sample versus published full benchmark
CLadder,44,accuracy,55,0.6545454545454545,Xor,xor,accuracy,0.6368,5000,True,True,different denominators: local sample versus published full benchmark
Habermas Machine,50,accuracy,55,0.34545454545454546,Jev,jev,accuracy,0.4594,1676,True,True,different denominators: local sample versus published full benchmark
